Order_ID,Order_Date,Ship_Date,Customer_Name,Region,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit
ORD0903,2024-10-02,2024-10-05,Customer_170,North,Laptops,Ultrabook,Ultrabook 14,117796.98,1,0.15,-2653.98
ORD0904,2023-07-23,2023-07-25,Customer_42,South,Phones,iPhone,iPhone 9,87168.33,2,0.24,-14577.16
ORD0905,2023-07-02,2023-07-07,Customer_182,South,Laptops,Business,Business 48,63823.53,1,0.09,2879.16
ORD0906,2023-08-20,2023-08-21,Customer_46,East,Accessories,Chargers,Chargers 9,51070.01,8,0.1,5931.9
ORD0907,2024-06-29,2024-07-04,Customer_182,East,Accessories,Chargers,Chargers 43,4676.84,7,0.21,81.65
ORD0908,2024-09-10,2024-09-17,Customer_30,West,Accessories,Chargers,Chargers 14,94897.99,7,0.07,5064.1
ORD0909,2024-05-12,2024-05-19,Customer_64,North,Tablets,iPad,iPad 37,16652.87,5,0.06,2394.02
ORD0910,2024-11-22,2024-11-24,Customer_64,South,Laptops,Gaming,Gaming 44,13642.15,10,0.24,-1083.49
ORD0911,2023-11-28,2023-12-03,Customer_11,North,Tablets,Android Tablet,Android Tablet 22,90216.34,3,0.06,15913.93
ORD0912,2023-04-08,2023-04-09,Customer_119,South,Phones,Android,Android 15,64823.41,5,0.21,-7934.26
ORD0913,2023-02-23,2023-03-02,Customer_188,East,Laptops,Ultrabook,Ultrabook 5,53510.59,2,0.22,-3122.93
ORD0914,2024-10-30,2024-11-01,Customer_103,East,Phones,iPhone,iPhone 40,83947.8,9,0.27,-11034.14
ORD0915,2023-05-29,2023-06-03,Customer_186,North,Accessories,Chargers,Chargers 22,19266.61,10,0.28,-3111.31
ORD0916,2024-09-20,2024-09-22,Customer_118,East,Laptops,Ultrabook,Ultrabook 4,4852.56,3,0.14,340.56
ORD0917,2024-03-01,2024-03-06,Customer_179,West,Accessories,Chargers,Chargers 49,42238.88,1,0.07,3887.15
ORD0918,2023-06-22,2023-06-24,Customer_17,East,Phones,Android,Android 10,63926.46,1,0.04,7354.43
ORD0919,2024-10-12,2024-10-14,Customer_64,East,Phones,Feature Phone,Feature Phone 40,56003.61,6,0.04,7325.62
ORD0920,2024-02-22,2024-02-23,Customer_192,South,Phones,iPhone,iPhone 13,82199.32,2,0.08,12246.04
ORD0921,2023-09-15,2023-09-19,Customer_183,South,Laptops,Ultrabook,Ultrabook 11,116366.31,2,0.05,622.9
ORD0922,2023-08-17,2023-08-22,Customer_157,South,Laptops,Gaming,Gaming 42,78674.85,10,0.07,11896.26
ORD0923,2023-05-01,2023-05-06,Customer_61,North,Accessories,Chargers,Chargers 26,5102.34,1,0.29,-390.53
ORD0924,2023-11-25,2023-12-01,Customer_17,West,Tablets,Windows Tablet,Windows Tablet 17,91409.93,8,0.09,6025.53
ORD0925,2023-10-27,2023-10-31,Customer_104,North,Accessories,Covers,Covers 46,88372.87,8,0.16,5712.09
ORD0926,2023-06-29,2023-06-30,Customer_11,West,Phones,iPhone,iPhone 3,100034.28,3,0.24,-12745.85
ORD0927,2023-09-10,2023-09-13,Customer_7,South,Accessories,Chargers,Chargers 30,38587.92,5,0.13,1110.93
ORD0928,2024-06-26,2024-07-01,Customer_109,West,Phones,Android,Android 24,37741.25,10,0.19,-3063.71
ORD0929,2024-09-03,2024-09-09,Customer_184,East,Laptops,Ultrabook,Ultrabook 21,73354.38,8,0.18,373.41
ORD0930,2023-08-03,2023-08-07,Customer_32,East,Phones,Android,Android 45,86891.78,9,0.06,5733.07
ORD0931,2024-03-01,2024-03-07,Customer_56,North,Tablets,Android Tablet,Android Tablet 19,98718.65,1,0.15,2339.45
ORD0932,2023-02-06,2023-02-08,Customer_34,North,Tablets,Android Tablet,Android Tablet 21,71199.39,3,0.28,-12014.89
ORD0933,2024-09-07,2024-09-10,Customer_23,East,Laptops,Gaming,Gaming 11,114279.75,1,0.27,-8152.0
ORD0934,2023-10-01,2023-10-03,Customer_126,North,Phones,iPhone,iPhone 3,24730.45,6,0.24,-2808.8
ORD0935,2024-09-04,2024-09-08,Customer_111,North,Accessories,Headphones,Headphones 40,73302.02,2,0.19,-7299.8
ORD0936,2023-12-05,2023-12-10,Customer_93,East,Phones,Feature Phone,Feature Phone 33,92167.39,6,0.2,1813.39
ORD0937,2023-02-19,2023-02-26,Customer_87,East,Phones,iPhone,iPhone 30,102755.98,1,0.15,3872.76
ORD0938,2024-11-06,2024-11-09,Customer_47,South,Accessories,Chargers,Chargers 38,77068.49,2,0.29,-16555.6
ORD0939,2023-06-16,2023-06-18,Customer_152,West,Laptops,Gaming,Gaming 9,104869.15,10,0.23,-17463.18
ORD0940,2024-04-02,2024-04-04,Customer_31,East,Tablets,iPad,iPad 20,32629.16,1,0.12,-1547.74
ORD0941,2023-08-31,2023-09-05,Customer_126,South,Tablets,iPad,iPad 47,46937.43,3,0.08,1314.92
ORD0942,2023-08-28,2023-08-29,Customer_170,West,Laptops,Gaming,Gaming 37,89092.59,1,0.11,-2579.59
ORD0943,2024-11-28,2024-11-30,Customer_195,East,Laptops,Ultrabook,Ultrabook 3,113075.77,5,0.01,18635.83
ORD0944,2024-06-05,2024-06-06,Customer_181,West,Tablets,Windows Tablet,Windows Tablet 13,62586.15,10,0.15,190.8
ORD0945,2024-10-14,2024-10-17,Customer_53,West,Accessories,Covers,Covers 27,22641.15,10,0.04,2824.52
ORD0946,2024-05-25,2024-05-30,Customer_6,East,Tablets,iPad,iPad 50,52607.42,2,0.11,-523.94
ORD0947,2024-06-09,2024-06-11,Customer_124,North,Accessories,Covers,Covers 18,12965.84,6,0.09,1770.52
ORD0948,2024-01-10,2024-01-14,Customer_184,West,Tablets,iPad,iPad 38,96053.28,5,0.15,-4541.49
ORD0949,2023-09-21,2023-09-23,Customer_96,East,Phones,iPhone,iPhone 32,83973.62,10,0.05,16090.96
ORD0950,2023-09-24,2023-09-25,Customer_2,North,Phones,Feature Phone,Feature Phone 48,90452.99,6,0.04,11532.56
ORD0951,2023-01-05,2023-01-09,Customer_37,North,Tablets,iPad,iPad 36,28237.85,7,0.29,-6762.93
ORD0952,2024-12-01,2024-12-07,Customer_54,East,Laptops,Business,Business 12,70376.98,1,0.1,4530.92
ORD0953,2024-07-06,2024-07-07,Customer_55,West,Accessories,Covers,Covers 49,77865.74,10,0.23,-4208.64
ORD0954,2023-07-11,2023-07-18,Customer_123,North,Phones,Feature Phone,Feature Phone 38,5826.09,4,0.24,-916.45
ORD0955,2024-08-17,2024-08-19,Customer_171,East,Laptops,Business,Business 1,79659.43,9,0.09,8925.76
ORD0956,2023-12-11,2023-12-15,Customer_71,East,Accessories,Headphones,Headphones 24,7763.94,9,0.15,-243.74
ORD0957,2024-02-04,2024-02-06,Customer_48,East,Laptops,Gaming,Gaming 42,42658.32,8,0.09,630.34
ORD0958,2024-09-21,2024-09-28,Customer_176,East,Accessories,Headphones,Headphones 36,96635.07,4,0.03,3291.86
ORD0959,2024-06-24,2024-06-26,Customer_71,East,Tablets,Windows Tablet,Windows Tablet 13,40286.87,10,0.17,2226.91
ORD0960,2024-01-21,2024-01-28,Customer_11,West,Tablets,Windows Tablet,Windows Tablet 19,41482.94,9,0.03,4082.89
ORD0961,2023-12-14,2023-12-18,Customer_58,West,Tablets,Windows Tablet,Windows Tablet 14,21441.26,10,0.17,1233.59
ORD0962,2023-01-28,2023-02-01,Customer_157,South,Laptops,Gaming,Gaming 50,73483.32,3,0.09,-2673.03
ORD0963,2023-06-02,2023-06-06,Customer_81,South,Phones,iPhone,iPhone 41,7084.71,10,0.14,-367.55
ORD0964,2023-06-24,2023-06-29,Customer_127,North,Laptops,Business,Business 19,77876.18,9,0.24,-2539.99
ORD0965,2024-01-24,2024-01-28,Customer_152,East,Tablets,Android Tablet,Android Tablet 38,63940.3,3,0.2,-1363.21
ORD0966,2024-09-05,2024-09-12,Customer_74,North,Accessories,Covers,Covers 40,11887.41,5,0.25,-1274.44
ORD0967,2023-12-18,2023-12-20,Customer_187,South,Tablets,Android Tablet,Android Tablet 39,21234.07,7,0.29,-2331.5
ORD0968,2024-06-14,2024-06-21,Customer_39,West,Laptops,Gaming,Gaming 37,108320.01,7,0.12,-5639.01
ORD0969,2024-09-05,2024-09-07,Customer_101,South,Accessories,Covers,Covers 22,44570.42,6,0.17,-4208.51
ORD0970,2024-09-29,2024-10-06,Customer_198,East,Tablets,iPad,iPad 16,43516.53,6,0.07,4288.55
ORD0971,2024-01-20,2024-01-25,Customer_187,South,Tablets,Android Tablet,Android Tablet 30,5747.52,4,0.28,-1024.55
ORD0972,2024-09-25,2024-09-27,Customer_171,East,Tablets,iPad,iPad 7,45298.57,10,0.26,-2997.45
ORD0973,2023-04-03,2023-04-08,Customer_11,North,Tablets,Android Tablet,Android Tablet 13,98987.56,3,0.18,3135.02
ORD0974,2023-04-07,2023-04-13,Customer_71,South,Accessories,Headphones,Headphones 45,44323.18,1,0.22,-4985.78
ORD0975,2024-11-08,2024-11-13,Customer_89,West,Tablets,iPad,iPad 20,95248.84,7,0.1,-1554.06
ORD0976,2024-07-11,2024-07-16,Customer_198,North,Laptops,Business,Business 10,44636.29,3,0.15,-3107.31
ORD0977,2024-05-17,2024-05-21,Customer_20,West,Accessories,Covers,Covers 20,6616.63,9,0.26,-171.85
ORD0978,2024-11-13,2024-11-18,Customer_13,North,Accessories,Headphones,Headphones 50,3511.15,9,0.21,89.37
ORD0979,2024-11-28,2024-12-02,Customer_85,West,Laptops,Business,Business 34,23447.0,5,0.02,986.6
ORD0980,2024-02-27,2024-03-02,Customer_152,South,Accessories,Headphones,Headphones 27,7914.48,5,0.05,206.43
ORD0981,2024-02-29,2024-03-01,Customer_102,North,Accessories,Covers,Covers 12,84190.27,6,0.12,7973.12
ORD0982,2024-11-19,2024-11-24,Customer_57,North,Tablets,Android Tablet,Android Tablet 29,46526.14,8,0.06,5817.31
ORD0983,2024-05-16,2024-05-19,Customer_92,North,Laptops,Ultrabook,Ultrabook 43,55270.22,2,0.06,8857.49
ORD0984,2024-12-10,2024-12-13,Customer_102,West,Laptops,Ultrabook,Ultrabook 37,23477.87,4,0.13,-1577.68
ORD0985,2024-07-17,2024-07-20,Customer_71,West,Phones,iPhone,iPhone 16,71168.42,10,0.04,13325.08
ORD0986,2023-01-27,2023-01-30,Customer_190,North,Phones,Feature Phone,Feature Phone 24,5349.48,4,0.29,-776.97
ORD0987,2023-07-13,2023-07-14,Customer_165,North,Laptops,Gaming,Gaming 7,79174.61,8,0.12,-2497.11
ORD0988,2024-01-26,2024-01-27,Customer_38,West,Phones,iPhone,iPhone 45,55550.97,10,0.21,-5972.08
ORD0989,2023-10-12,2023-10-15,Customer_43,East,Laptops,Ultrabook,Ultrabook 19,89336.15,2,0.08,5564.27
ORD0990,2023-12-31,2024-01-03,Customer_167,South,Tablets,iPad,iPad 15,92126.08,3,0.04,6897.27
ORD0991,2024-09-01,2024-09-05,Customer_67,South,Laptops,Gaming,Gaming 20,5080.91,2,0.07,829.69
ORD0992,2024-09-25,2024-10-02,Customer_109,North,Phones,iPhone,iPhone 10,74552.07,9,0.14,1669.99
ORD0993,2023-10-04,2023-10-09,Customer_62,East,Laptops,Ultrabook,Ultrabook 47,97232.25,2,0.03,15984.32
ORD0994,2023-11-28,2023-11-30,Customer_58,South,Tablets,iPad,iPad 50,69398.23,2,0.27,-4690.49
ORD0995,2023-03-09,2023-03-12,Customer_140,West,Laptops,Ultrabook,Ultrabook 10,61125.81,10,0.21,-3903.67
ORD0996,2023-05-04,2023-05-05,Customer_136,East,Phones,Android,Android 26,83165.12,5,0.15,-327.78
ORD0997,2024-11-02,2024-11-04,Customer_158,North,Phones,Feature Phone,Feature Phone 23,26157.96,6,0.19,669.38
ORD0998,2023-07-17,2023-07-21,Customer_32,East,Phones,Android,Android 19,32190.02,4,0.17,617.3
ORD0999,2024-01-13,2024-01-14,Customer_115,South,Tablets,Android Tablet,Android Tablet 31,99058.19,4,0.15,-7518.96
ORD1000,2024-03-09,2024-03-13,Customer_147,West,Accessories,Covers,Covers 28,34527.45,7,0.15,2617.91
